Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
PATHHIVE,PHV,0.0104317985582,7238.73261499,?,-7.59,-4.28,-23.10
NewsToken,NEWOS,0.00031415675514,7142.44792749,?,-5.69,-4.80,6.78
KingXChain,KXC,1.13824911283e-06,6888.17412215,?,3.14,4.50,12.27
CariNet,CIT,0.00253298369241,6686.11559491,?,1.88,3.20,9.97
Show,SHOW,0.000560877532577,6316.17016659,?,0.88,-4.93,-3.43
Coindom,CCC,0.00153284213861,6256.35619584,?,3.83,11.84,113.11
VERA,VERA,0.00358585856889,6182.36065256,?,-0.15,-15.59,
SDUSD,SDUSD,0.811946033872,5910.96712659,?,0.22,0.48,2.35
Qube,QUBE,0.000264226487472,5872.78174007,?,-0.12,56.62,194.33
Baer Chain,BRC,1.19530065234,5695.58506317,?,-4.18,-15.68,-6.78
Eureka Coin,ERK,0.00565929533458,5220.0262767,?,-0.15,-8.32,
Pixie Coin,PXC,0.000736067759628,5208.02062566,?,-0.07,0.84,11.57
Crex Token,CREX,5.31250794581,5207.52525619,?,-0.22,0.00,-0.30
CUTcoin,CUT,0.0604694328897,5197.43857287,?,-3.01,-11.77,-1.87
Atlas Token,ATLS,0.00631804140893,5025.91619271,?,-0.16,-0.76,-15.28
COMSA [ETH],CMS,0.0574387775569,4933.4403036,?,0.02,-1.31,-6.34
Livepeer,LPT,1.94037661276,4750.10054881,?,1.21,6.24,7.27
DeepCloud AI,DEEP,0.00135016616564,4740.8899523,?,-10.35,-0.89,10.49
QUSD,QUSD,0.0112496137699,4661.63345371,?,-0.02,-0.71,5.25
OTCBTC Token,OTB,0.010644769891,4137.36931945,?,-1.79,5.14,-17.03
Agoras Tokens,AGRS,0.174774755263,3791.27438414,?,-0.03,17.49,52.81
COMSA [XEM],CMS,0.0597180941267,3640.17026335,?,0.02,-1.04,-2.55
Infinity Econ...,XIN,0.00224143496635,3586.45398115,?,-0.12,-5.35,15.38
BitcoinX,BCX,0.000525246589629,3214.45377239,?,-1.76,15.11,28.78
TurtleNetwork,TN,0.00499129959361,3100.66676429,?,-9.16,-15.28,22.89
Custody Token,CUST,0.00360776309085,3089.78134607,?,-0.09,-29.70,-47.65
AERUM,XRM,0.00183910277506,2747.92677724,?,-0.88,19.74,-41.56
Aerotoken,AET,0.180543709691,2743.12678794,?,1.95,-36.00,
Bitcoin BEP2,BTCB,7438.54266847,2527.08539729,?,-0.64,0.97,8.35
Xtock,XTX,0.000238693704059,2499.48069003,?,-0.07,2.10,56.36
LOLTOKEN,LOL,0.0551974936447,2447.81621193,?,2.43,22.25,11.69
Future1coin,F1C,0.000928811276067,1924.26324353,?,-0.06,-11.62,4.27
Golden Token,GOLD,0.00820142168269,1867.99069491,?,-15.30,-2.52,-14.86
LemoChain,LEMO,0.00337684290401,1807.37368349,?,2.17,0.49,-7.07
Midas,MIDAS,0.466754526102,1737.88586504,?,1.11,-3.96,30.04
Colletrix,CIPX,0.000197468428626,1676.81105879,?,1.32,0.96,-60.85
Zenon,ZNN,0.677820149149,1665.24706324,?,-0.04,9.57,-0.43
Jinbi Token,JNB,29.3253567646,1516.31030647,?,-0.52,2.38,104.60
Emanate,EMT,0.0100143285704,1505.11059176,?,0.14,30.52,46.84
Big Bang Game...,BBGC,4.74999546826e-05,1488.57354498,?,0.93,2.17,-32.36
Dexter G,DXG,0.725070917024,1393.92466161,?,-0.06,0.21,8.90
CENTERCOIN,CENT,0.00104165555303,1351.60573678,?,-0.19,-3.91,-4.39
Ti-Value,TV,0.00861279223532,1299.20183129,?,-0.59,-0.22,-1.83
bitCEO,BCEO,0.0362600637382,1157.82009523,?,-0.06,2.06,8.97
Dragon Token,DT,2.62375077708,1117.5825552,?,0.00,0.00,-0.01
Stellar Gold,XLMG,0.000921318361848,1038.99200592,?,0.17,1.63,-19.86
Influence Chain,INC,0.000218014449995,1007.78282653,?,5.46,-7.04,1.83
DMme,DMME,0.021912315857,789.858985962,?,-0.26,5.06,8.71
Kappi Network,KAPP,4.55299645131e-06,750.254934533,?,-0.08,-5.06,-52.87
IDEALCOIN,IDEAL,0.00647314522239,744.411700575,?,-0.15,1.01,1.29
HOT Token,HOT,0.0026324449838,691.022025607,?,0.11,3.07,41.62
Alphacon,ALP,0.00483380611349,683.683964642,?,-0.06,26.89,103.75
Maya Preferre...,MAPR,290.886428759,646.097002357,?,-0.10,-1.53,60.69
Jingtum Tech,SWTC,0.000606382400203,548.709976502,?,0.22,2.70,24.50
Defi,DEFI,0.0344117616148,546.923337357,?,-0.16,2.90,6.02
MGC Token,MGC,0.0015237361457,533.712915639,?,-7.81,0.15,-11.32
Tutor's Diary,TUDA,0.0011033521584,455.911844243,?,-7.19,-0.33,-29.05
Merebel,MERI,0.13169502349,442.133640285,?,-0.15,1.24,7.00
Voltz,VOLTZ,0.055585053352,386.278175316,?,0.22,12.28,126.09
Blockmason Link,BLINK,0.000305412807218,332.523787949,?,-0.08,-15.25,-28.89
USDX,USDX,0.681575220718,326.661058286,?,-0.03,1.98,832.30
Tronipay,TRP,0.00271766060092,297.071286624,?,8.00,0.10,-14.17
IOV BlockChain,IOV,0.000250049117291,284.040259399,?,-2.28,36.47,23.66
BiNGO.Fun,777,0.000186567955258,275.048222219,?,-0.06,-4.02,17.17
PlusOneCoin,PLUS1,0.016167672793,225.93714699,?,-1.14,-33.77,-21.01
First Bitcoin,BIT,0.00260413888257,197.973945722,?,-0.11,1.29,10.96
ClubCoin,CLUB,0.065382290209,183.132965118,?,-0.03,-10.31,35.68
SuperEdge,ECT,2.17287026739e-05,179.391213213,?,0.22,-27.91,70.72
Bitcoin File,BIFI,0.00153721081353,174.872769266,?,13.37,-8.11,7.06
TerraNova,TER,0.019270627731,170.378366048,?,0.27,-6.83,8.46
eosBLACK,BLACK,0.000916505659084,170.23124715,?,-0.07,62.02,61.07
1X2 COIN,1X2,0.0400293348235,162.309205789,?,4.92,6.14,3.34
USDCoin,USC,0.380725104632,148.950940573,?,-0.15,1.11,8.35
EncryptoTel [...,ETT,0.00193450316991,124.26682594,?,-0.14,-6.18,-2.42
WEBN token,WEBN,4.24946335455e-06,113.985120604,?,86.56,42.88,100.14
Airline & Lif...,ALLN,0.0303191200102,113.836995702,?,0.22,0.47,0.14
MobilinkToken,MOLK,0.00111695444514,105.224093539,?,-0.14,16.64,-16.26
Uranus,URAC,0.000406244421521,97.5253318301,?,-0.07,1.93,-47.06
ORS Group,ORS,0.0299917074535,91.7972772217,?,-0.04,0.41,6.33
B91,B91,0.0346648605449,86.0513565196,?,0.22,-0.69,-9.71
Lendroid Supp...,LST,0.000303563450064,60.7066193508,?,-0.07,43.88,-17.96
Smartup,SMARTUP,4.17378026656e-05,37.7943745218,?,0.21,-17.27,-66.02
Know Your Dev...,KYD,0.00983115928376,34.0977016807,?,-0.15,2.74,-9.58
SaveNode,SNO,0.000173217904631,32.5537453857,?,-0.14,-21.62,25.60
Bitcoin God,GOD,0.243909395665,28.5608510927,?,-0.03,-80.17,-74.53
Binance GBP S...,BGBP,1.29408144291,20.6794214577,?,0.17,1.29,0.34
MoneroV,XMV,0.00545887075187,16.7810709593,?,-0.21,5.73,42.32
SealBlock Token,SKT,7.27177905623e-06,11.9573237533,?,-0.06,-45.67,-42.00
AvatarCoin,AV,0.0429676326317,7.44673009214,?,-0.03,1.30,4.97
Rally,RALLY,0.000154801879344,6.58480754168,?,-0.06,-59.51,-57.72
One DEX,ODEX,1.83424590555e-07,6.46646123427,?,-0.08,-68.36,9.73
Valuto,VLU,0.00022321190422,5.79719245659,?,-25.11,1.01,8.87
BUDDY,BUD,7.43656087047e-07,5.4223683587,?,-0.06,-4.03,3.98
Sexcoin,SXC,0.00163828062027,5.27782378309,?,-0.07,5.94,21.19
Sparkster,SPRK,0.00048717062029,5.07714605348,?,-0.06,-48.24,8.95
WINCOIN,WC,0.0110861912429,4.01559703772,?,-0.14,-2.07,3.97
PROUD Money,PROUD,0.00171129126569,3.71317063639,?,6.03,-3.17,18.04
RoboCalls,RC20,0.000137122827042,3.48540847469,?,-0.05,150.14,68.28
Wiki Token,WIKI,0.48934968964,3.47361312323,?,-0.11,-0.20,-4.52
BTCMoon,BTCM,0.00077016806589,3.04325064288,?,-0.07,-13.56,-10.09
Infinipay,IFP,5.20827776514e-05,1.56248332954,?,-0.14,-1.06,8.87
HondaisCoin,HNDC,7.44039680734e-06,0.761128062403,?,-0.15,1.01,8.68
Hilux,HLX,0.00044642380844,0.639130085751,?,-0.15,1.01,8.87
Oculor,OCUL,1.48807936147e-05,0.311262795144,?,-0.15,1.01,110.21
Centaure,CEN,7.44039680734e-05,0.245533094642,?,-0.14,-4.17,8.87
DIPNET,DPN,0.000386900633982,0.0781241664771,?,-0.14,23.08,21.66
SpectrumCash,XSM,7.44039680734e-05,0.0747012863298,?,-0.15,-3.38,57.95
StockChain,SCC,6.34665847666e-05,0.0127900421118,?,-0.14,0.19,46.02
RabbitCoin,RBBT,1e-06,0.0,?,0.00,0.00,19.46
Quotient,XQN,8.28592193238e-05,0.0,?,0.00,0.00,0.00
Bubble,BUB,0.0328605609987,0.0,?,0.00,-0.83,-3.00
Axiom,AXIOM,0.00362709736214,0.0,?,0.00,0.00,0.00
Francs,FRN,0.00254640611126,0.0,?,0.00,0.00,0.00
Aces,ACES,0.000123741847099,0.0,?,0.00,0.00,0.00
Tellurion,TELL,6.23760746834e-07,0.0,?,0.00,0.00,0.00
BlazerCoin,BLAZR,8.78299908591e-05,0.0,?,0.00,0.00,0.00
EmberCoin,EMB,3.19403080262e-08,0.0,?,0.00,0.00,0.00
Wink,WINK,0.00015296039083,0.0,?,0.00,0.00,5.32
SIGMAcoin,SIGMA,0.000607066193508,0.0,?,-0.08,2.08,8.92
Moving Cloud ...,MCC,0.00363957730298,0.0,?,0.00,0.00,636.19
Ethereum Lite,ELITE,0.00376881724754,0.0,?,0.00,0.00,48.81
Hyper Pay,HPY,0.000542290526156,0.0,?,0.00,0.00,-36.03
Content and A...,CAN,0.000569636007499,0.0,?,0.00,1.09,-11.73
Read,READ,0.000989859326853,0.0,?,0.00,0.00,0.00
OceanChain,OC,5.0998948118e-06,0.0,?,0.00,0.00,-91.29
ValueChain,VLC,0.00151766548377,0.0,?,-3.30,-9.28,-22.18
Animation Vis...,AVH,0.000226221870253,0.0,?,0.00,0.00,-10.03
Superior Coin,SUP,7.64617080458e-05,0.0,?,0.00,0.00,-13.02
SnipCoin,SNIP,1.7636589175e-05,0.0,?,0.00,0.00,0.00
ContractNet,CNET,0.0083354397479,0.0,?,0.00,0.00,0.00
SalPay,SAL,0.00263633144212,0.0,?,0.00,0.00,-78.95
FToken,FT,0.0271861442758,0.0,?,-2.26,1.53,17.50
WeToken,WT,0.000100783366771,0.0,?,0.00,0.00,0.00
FundToken,FUNDZ,0.00456931359157,0.0,?,0.00,0.05,9.42
XTRD,XTRD,0.000588248790009,0.0,?,0.00,0.00,0.00
NAM COIN,NAM,3.66866337136e-05,0.0,?,0.00,0.00,12.50
BingoCoin,BOC,0.00131515554224,0.0,?,0.00,0.00,0.00
Ordocoin,RDC,7.28313501033e-06,0.0,?,0.00,-1.09,1.66
CEDEX Coin,CEDEX,0.00543245069433,0.0,?,0.00,0.00,14.00
Obitan Chain,OBTC,4.06025391129e-05,0.0,?,0.00,0.00,0.00
Hybrid Block,HYB,0.000380396773606,0.0,?,0.00,0.00,0.00
RRCoin,RRC,9.16647679478e-05,0.0,?,0.00,0.00,-10.65
YUKI,YUKI,1.53440855619e-06,0.0,?,0.00,0.00,-17.01
GazeCoin,GZE,0.000437726969616,0.0,?,0.00,0.00,0.00
CMITCOIN,CMIT,1.55160132707e-06,0.0,?,0.00,0.00,-48.16
CapdaxToken,XCD,0.00247622229356,0.0,?,0.00,1.53,-1.43
Bgogo Token,BGG,0.000916978523616,0.0,?,0.08,3.04,5.62
TOKOK,TOK,0.00230078087339,0.0,?,0.90,0.75,21.10
Gamblica,GMBC,0.000308873958072,0.0,?,0.00,0.00,-8.59
DEXTER,DXR,534.249270701,0.0,?,0.00,0.00,0.00
Bidooh DOOH T...,DOOH,7.29582846163e-05,0.0,?,0.00,0.00,0.00
Diruna,DRA,3.00349451505e-05,0.0,?,2.80,3.29,-7.41
BuckHathCoin,BHIG,0.0548597839123,0.0,?,0.00,-2.11,7.21
OOOBTC TOKEN,OBX,0.000858424554096,0.0,?,0.00,0.00,0.00
HUDDL,HUDDL,0.00239879727093,0.0,?,0.00,0.00,0.00
UTEMIS,UTS,0.000225295530676,0.0,?,0.00,0.00,0.00
BIZKEY,BZKY,0.000291097267474,0.0,?,0.00,0.00,422.34
VENJOCOIN,VJC,8.65261868109,0.0,?,-0.05,3.45,4.20
Muzika,MZK,0.00371583884272,0.0,?,0.00,-1.09,1.57
Lucky Block N...,LBN,0.0134564134981,0.0,?,0.00,0.00,0.00
LevelApp Token,LVL,1.83e-06,0.0,?,0.00,0.00,-15.85
Zerobank,ZB,0.0089042399422,0.0,?,0.00,0.00,3.74
Brazilian Dig...,BRZ,0.23434937121,0.0,?,0.00,0.00,-1.03
Agrocoin,AGRO,0.291027037336,0.0,?,0.00,0.00,0.00
GoMoney,GOM,0.00187978544063,0.0,?,0.30,0.57,0.26
Bitball Treasure,BTRS,2.42607443612,0.0,?,0.00,1.96,-80.39
Lambda Space ...,LAMBS,0.0353329416389,0.0,?,0.00,0.00,0.00
ACChain,ACC,0.0105364993182,None,?,0.00,0.00,0.00
CHEX,CHEX,0.00419696614022,None,?,0.00,0.00,0.00
CottonCoin,COTN,6.83343546604e-05,None,?,0.00,0.00,-1.01
ALLCOIN,ALC,0.000388937089987,None,?,0.00,1.44,-23.66
Countinghouse,CHT,2.1326455374,None,?,0.00,0.00,0.46
MESSE TOKEN,MESSE,0.00184420082181,None,?,0.00,0.00,0.00
TRUNK COIN,TRO,0.000143256006532,None,?,0.00,0.00,0.00
COINBIG,CB,0.00299891837747,None,?,0.00,0.00,0.00
